Date,005930.KS
2022-02-24,67813.76943359376
2022-02-25,67800.69755859375
2022-02-28,67785.36129557292
2022-03-02,67752.65185546875
2022-03-03,67728.32893880208
2022-03-04,67710.04404296874
2022-03-07,67665.9013671875
2022-03-08,67611.90504557292
2022-03-10,67566.96555989583
2022-03-11,67524.325390625
2022-03-14,67490.75618489583
2022-03-15,67457.18697916667
2022-03-16,67417.59388020834
2022-03-17,67375.7365234375
2022-03-18,67333.14544270834
2022-03-21,67291.25296223958
2022-03-22,67244.1052734375
2022-03-23,67196.9716796875
2022-03-24,67145.26064453126
2022-03-25,67090.53059895833
2022-03-28,67045.60514322917
2022-03-29,67018.434375
2022-03-30,66991.7306640625
2022-03-31,66969.55452473958
2022-04-01,66951.13352864583
2022-04-04,66941.06884765625
2022-04-05,66927.96350911459
2022-04-06,66910.25654296875
2022-04-07,66907.67945963542
2022-04-08,66905.08759765625
2022-04-11,66898.71149088541
2022-04-12,66880.13587239584
2022-04-13,66873.81865234375
2022-04-14,66855.27978515625
2022-04-15,66832.12467447917
2022-04-18,66810.4935546875
2022-04-19,66791.94000651041
2022-04-20,66775.66871744792
2022-04-21,66754.86953125
2022-04-22,66736.29391276042
2022-04-25,66707.80830078125
2022-04-26,66684.61640625
2022-04-27,66652.24345703125
2022-04-28,66606.205859375
2022-04-29,66588.41796875
2022-05-02,66568.34778645834
2022-05-03,66552.84215494791
2022-05-04,66537.36611328126
2022-05-06,66511.92854817708
2022-05-10,66482.64049479166
2022-05-11,66455.62744140625
2022-05-12,66417.18059895834
2022-05-13,66384.91822916667
2022-05-16,66351.88271484376
2022-05-17,66333.35110677083
2022-05-18,66322.43961588542
2022-05-19,66299.35065104166
2022-05-20,66252.03196614583
2022-05-23,66200.9142578125
2022-05-24,66142.86865234375
2022-05-25,66092.39886067709
2022-05-26,66048.71735026041
2022-05-27,66009.62994791666
2022-05-30,65987.31419270833
2022-05-31,65939.19306640625
2022-06-02,65875.0953125
2022-06-03,65813.27991536459
2022-06-07,65736.2021484375
2022-06-08,65649.25130208333
2022-06-09,65561.534765625
2022-06-10,65457.03193359375
2022-06-13,65349.37057291667
2022-06-14,65240.9361328125
2022-06-15,65121.796614583334
2022-06-16,64999.63863932292
2022-06-17,64867.54143880208
2022-06-20,64725.5048828125
2022-06-21,64588.76178385417
2022-06-22,64437.544140625
2022-06-23,64274.93694661458
2022-06-24,64116.194986979164
2022-06-27,63955.96575520833
2022-06-28,63802.60576171875
2022-06-29,63640.483203125
2022-06-30,63479.33313802083
2022-07-01,63315.82903645833
2022-07-04,63156.211197916666
2022-07-05,63007.26673177083
2022-07-06,62855.96780598958
2022-07-07,62707.87115885417
2022-07-08,62565.91175130208
2022-07-11,62417.86689453125
2022-07-12,62264.429427083334
2022-07-13,62117.839029947914
2022-07-14,61971.96735026042
2022-07-15,61843.83147786458
2022-07-18,61734.14166666667
2022-07-19,61622.080403645836
2022-07-20,61505.41399739583
2022-07-21,61405.618391927084
2022-07-22,61305.779459635414
2022-07-25,61212.77932942708
2022-07-26,61124.40149739583
2022-07-27,61057.36136067708
2022-07-28,60975.85651041667
2022-07-29,60890.499772135416
2022-08-01,60799.04033203125
2022-08-02,60718.280078125
2022-08-03,60634.438216145834
2022-08-04,60552.13714192708
2022-08-05,60451.55390625
2022-08-08,60349.38684895833
2022-08-09,60250.1978515625
2022-08-10,60144.075455729166
2022-08-11,60035.73675130208
2022-08-12,59928.18564453125
2022-08-16,59832.12994791667
2022-08-17,59731.451985677086
2022-08-18,59639.24811197917
2022-08-19,59542.42200520833
2022-08-22,59459.99163411458
2022-08-23,59367.58095703125
2022-08-24,59274.39986979167
2022-08-25,59188.1349609375
2022-08-26,59095.03997395833
2022-08-29,58991.15973307292
2022-08-30,58910.14947916667
2022-08-31,58840.64306640625
2022-09-01,58761.12177734375
2022-09-02,58670.85836588542
2022-09-05,58575.98981119792
2022-09-06,58481.121256510414
2022-09-07,58376.25517578125
2022-09-08,58268.30751953125
2022-09-13,58177.333984375
2022-09-14,58082.439680989584
2022-09-15,57978.33541666667
2022-09-16,57874.248307291666
2022-09-19,57777.0341796875
2022-09-20,57675.19781901042
2022-09-21,57570.27141927083
2022-09-22,57454.602734375
2022-09-23,57339.23736979167
2022-09-26,57221.54694010417
2022-09-27,57109.9958984375
2022-09-28,56986.89879557292
2022-09-29,56865.0404296875
2022-09-30,56752.42034505208
2022-10-04,56659.9177734375
2022-10-05,56575.152018229164
2022-10-06,56491.947526041666
2022-10-07,56414.85869140625
2022-10-11,56318.547526041664
2022-10-12,56234.527506510414
2022-10-13,56152.74459635417
2022-10-14,56078.72841796875
2022-10-17,56002.445084635416
2022-10-18,55924.62041015625
2022-10-19,55839.0689453125
2022-10-20,55756.55042317708
2022-10-21,55682.494401041666
2022-10-24,55622.38046875
2022-10-25,55572.240494791666
2022-10-26,55536.81822916667
2022-10-27,55482.263671875
2022-10-28,55411.4099609375
2022-10-31,55355.31402994792
2022-11-01,55300.809309895834
2022-11-02,55253.92158203125
2022-11-03,55210.05673828125
2022-11-04,55167.74322916667
2022-11-07,55137.76067708333
2022-11-08,55107.9376953125
2022-11-09,55081.1974609375
2022-11-10,55032.092578125
2022-11-11,54998.550944010414
2022-11-14,54961.84677734375
2022-11-15,54925.19248046875
2022-11-16,54891.63079427083
2022-11-17,54858.70517578125
2022-11-18,54829.64791666667
2022-11-21,54801.31640625
2022-11-22,54762.18541666667
2022-11-23,54716.96875
2022-11-24,54677.15192057292
2022-11-25,54639.5921875
2022-11-28,54594.285807291664
2022-11-29,54562.811848958336
2022-11-30,54545.279947916664
2022-12-01,54531.61640625
2022-12-02,54511.60784505208
2022-12-05,54503.84036458333
2022-12-06,54489.071940104164
2022-12-07,54481.164876302086
2022-12-08,54474.053385416664
2022-12-09,54484.67265625
2022-12-12,54496.73352864583
2022-12-13,54511.8771484375
2022-12-14,54540.1173828125
2022-12-15,54560.58098958333
2022-12-16,54574.93893229167
2022-12-19,54586.23408203125
2022-12-20,54585.9541015625
2022-12-21,54589.024251302086
2022-12-22,54608.33053385417
2022-12-23,54626.04300130208
2022-12-26,54635.270833333336
2022-12-27,54645.27958984375
2022-12-28,54652.561360677086
2022-12-29,54635.82955729167
2023-01-02,54616.80703125
2023-01-03,54596.2333984375
2023-01-04,54599.784830729164
2023-01-05,54607.228841145836
2023-01-06,54624.768880208336
2023-01-09,54636.31829427083
2023-01-10,54630.88896484375
2023-01-11,54633.94397786458
2023-01-12,54640.08043619792
2023-01-13,54638.543684895834
2023-01-16,54643.200390625
2023-01-17,54648.61725260417
2023-01-18,54644.728678385414
2023-01-19,54648.65556640625
2023-01-20,54654.153515625
2023-01-25,54675.2111328125
2023-01-26,54700.941796875
2023-01-27,54729.835123697914
2023-01-30,54751.66321614583
2023-01-31,54757.12073567708
2023-02-01,54759.45611979167
2023-02-02,54786.697102864586
2023-02-03,54820.10110677083
2023-02-06,54845.60852864583
2023-02-07,54868.07513020833
2023-02-08,54896.8162109375
2023-02-09,54920.955338541666
2023-02-10,54946.59466145833
2023-02-13,54963.75989583333
2023-02-14,54987.888932291666
2023-02-15,55011.14612630208
2023-02-16,55053.04456380208
2023-02-17,55087.127669270834
2023-02-20,55116.59866536458
2023-02-21,55139.075390625
2023-02-22,55164.53212890625
2023-02-23,55195.47278645833
2023-02-24,55214.01653645833
2023-02-27,55236.33095703125
2023-02-28,55266.35927734375
2023-03-02,55301.03024088542
2023-03-03,55333.359602864584
2023-03-06,55381.96822916667
2023-03-07,55427.4142578125
2023-03-08,55450.4787109375
2023-03-09,55481.9970703125
2023-03-10,55514.9953125
2023-03-13,55550.35540364583
2023-03-14,55576.36962890625
2023-03-15,55613.2501953125
2023-03-16,55654.76318359375
2023-03-17,55714.136881510414
2023-03-20,55764.1544921875
2023-03-21,55819.574869791664
2023-03-22,55878.92828776042
2023-03-23,55957.66272786458
2023-03-24,56041.387858072914
2023-03-27,56114.20986328125
2023-03-28,56176.98688151042
2023-03-29,56231.99752604167
2023-03-30,56291.44029947917
2023-03-31,56357.93909505208
2023-04-03,56423.577962239586
2023-04-04,56490.039290364584
2023-04-05,56563.50973307292
2023-04-06,56615.88723958333
2023-04-07,56687.13372395833
2023-04-10,56764.651204427086
2023-04-11,56849.16848958333
2023-04-12,56936.79772135417
2023-04-13,57022.109375
2023-04-14,57087.159928385416
2023-04-17,57152.229166666664
2023-04-18,57206.46722005208
2023-04-19,57259.14446614583
2023-04-20,57327.31643880208
2023-04-21,57382.339518229164
2023-04-24,57428.78333333333
2023-04-25,57465.76923828125
2023-04-26,57509.782975260416
2023-04-27,57556.17060546875
2023-04-28,57603.4181640625
2023-05-02,57639.82516276042
2023-05-03,57672.32571614583
2023-05-04,57714.88186848958
2023-05-08,57744.32662760417
2023-05-09,57776.81774088542
2023-05-10,57799.935221354164
2023-05-11,57817.585677083334
2023-05-12,57844.53463541667
2023-05-15,57871.52112630208
2023-05-16,57908.675618489586
2023-05-17,57948.8953125
2023-05-18,57995.4328125
2023-05-19,58056.13857421875
2023-05-22,58120.73206380208
2023-05-23,58191.52158203125
2023-05-24,58259.21770833333
2023-05-25,58316.858235677086
2023-05-26,58383.171647135416
2023-05-30,58482.25068359375
2023-05-31,58575.04000651042
2023-06-01,58672.43655598958
2023-06-02,58782.365494791666
2023-06-05,58886.042252604166
2023-06-07,58974.915625
2023-06-08,59069.985123697916
2023-06-09,59172.13863932292
2023-06-12,59260.23629557292
2023-06-13,59365.492447916666
2023-06-14,59468.412272135414
2023-06-15,59568.1919921875
2023-06-16,59677.30774739583
2023-06-19,59786.36731770833
2023-06-20,59888.464680989586
2023-06-21,59991.25338541667
2023-06-22,60101.87360026042
2023-06-23,60213.29765625
2023-06-26,60339.89208984375
2023-06-27,60478.20341796875
2023-06-28,60615.73873697917
2023-06-29,60754.535807291664
2023-06-30,60873.022623697914
2023-07-03,60994.6990234375
2023-07-04,61110.13125
2023-07-05,61204.405013020834
2023-07-06,61297.864583333336
2023-07-07,61377.13131510417
2023-07-10,61453.24205729167
2023-07-11,61542.790625
2023-07-12,61633.15345052083
2023-07-13,61724.29680989583
2023-07-14,61831.95755208333
2023-07-17,61930.24371744792
2023-07-18,62015.931803385414
2023-07-19,62087.545247395836
2023-07-20,62149.7333984375
2023-07-21,62200.154622395836
2023-07-24,62261.51162109375
2023-07-25,62334.54261067708
2023-07-26,62409.11780598958
2023-07-27,62479.1701171875
2023-07-28,62540.54384765625
2023-07-31,62610.43597005208
2023-08-01,62687.46243489583
2023-08-02,62746.43567708333
2023-08-03,62795.16940104167
2023-08-04,62843.08043619792
2023-08-07,62892.56940104167
2023-08-08,62932.616015625
2023-08-09,62990.724283854164
2023-08-10,63030.024153645834
2023-08-11,63073.96490885417
2023-08-14,63115.54736328125
2023-08-16,63159.44593098958
2023-08-17,63208.782942708334
2023-08-18,63247.939453125
2023-08-21,63294.926432291664
2023-08-22,63348.1576171875
2023-08-23,63404.55302734375
2023-08-24,63468.0658203125
2023-08-25,63525.24176432292
2023-08-28,63572.24560546875
2023-08-29,63625.49361979167
2023-08-30,63684.23059895833
2023-08-31,63742.95068359375
2023-09-01,63838.70107421875
2023-09-04,63932.12685546875
2023-09-05,64029.412923177086
2023-09-06,64114.932291666664
2023-09-07,64202.826888020834
2023-09-08,64279.0052734375
2023-09-11,64367.71416015625
2023-09-12,64453.275651041666
2023-09-13,64535.74889322917
2023-09-14,64615.16751302083
2023-09-15,64691.48922526042
2023-09-18,64760.6345703125
2023-09-19,64820.37991536458
2023-09-20,64880.108203125
2023-09-21,64927.55472005208
2023-09-22,64967.931966145836
2023-09-25,65020.10836588542
2023-09-26,65064.87796223958
2023-09-27,65105.70625
2023-10-04,65151.95732421875
2023-10-05,65170.667740885416
2023-10-06,65178.331282552084
2023-10-10,65187.597005208336
2023-10-11,65210.35322265625
2023-10-12,65237.87607421875
2023-10-13,65266.11145833333
2023-10-16,65287.225325520834
2023-10-17,65322.63873697917
2023-10-18,65367.5611328125
2023-10-19,65406.12268880208
2023-10-20,65435.99254557292
2023-10-23,65466.61529947917
2023-10-24,65510.59169921875
2023-10-25,65546.67757161458
2023-10-26,65568.528125
2023-10-27,65588.07190755209
2023-10-30,65606.04557291667
2023-10-31,65623.201953125
2023-11-01,65656.1958984375
2023-11-02,65691.63333333333
2023-11-03,65730.98818359376
2023-11-06,65786.14817708333
2023-11-07,65844.44827473958
2023-11-08,65895.60270182292
2023-11-09,65946.78929036458
2023-11-10,65992.49671223959
2023-11-13,66040.55113932291
2023-11-14,66082.35758463542
2023-11-15,66117.99609375
2023-11-16,66157.608203125
2023-11-17,66195.62600911458
2023-11-20,66234.44495442709
2023-11-21,66271.701953125
2023-11-22,66297.1833984375
2023-11-23,66303.79147135417
2023-11-24,66311.9134765625
2023-11-27,66320.78821614584
2023-11-28,66330.5607421875
2023-11-29,66344.25846354167
2023-11-30,66364.24466145833
2023-12-01,66378.67102864584
2023-12-04,66389.2205078125
2023-12-05,66396.51725260417
2023-12-06,66399.92903645833
2023-12-07,66402.53971354167
2023-12-08,66417.01432291667
2023-12-11,66432.30631510417
2023-12-12,66456.27389322917
2023-12-13,66473.11985677083
2023-12-14,66499.4103515625
2023-12-15,66521.00690104166
2023-12-18,66537.07578125
2023-12-19,66550.8298828125
2023-12-20,66574.11692708333
2023-12-21,66598.205078125
