Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2020-07-30,51348.9140625,52306.26669756356,51348.9140625,51958.13846663136,19285354
2020-07-31,50391.5546875,51871.09947107081,50217.4905953152,51784.06742497841,21943345
2020-08-03,49434.20703125,50391.5596322073,49347.17497661751,50304.52757757482,21158940
2020-08-04,49869.35546875,50565.61174056501,49608.25936681937,49782.32343477312,19419694
2020-08-05,49521.23046875,50043.42270567882,48999.03823182118,49869.358626702546,17739706
2020-08-06,50478.58203125,50826.71018318965,49695.29368938578,49695.29368938578,21625874
2020-08-07,50043.42578125,50826.71418478261,49695.29760190217,50391.55396059783,18751717
2020-08-10,50304.515625,50739.67579476644,50043.41952314014,50130.45155709343,17774291
2020-08-11,50652.6484375,51784.06498335481,50304.52026954467,50478.58435352233,24907912
2020-08-12,51348.9140625,51348.9140625,50217.49731197034,50652.6576006356,18573934
2020-08-13,51087.80859375,51871.096970826235,50478.58430046849,51697.03288703152,22089460
2020-08-14,50478.58203125,50826.71018318965,50217.48591729526,50478.58203125,15672548
2020-08-18,50826.7265625,52132.20755297517,50478.59829837328,51261.88689265839,25307825
2020-08-19,50304.515625,51522.96410034602,50304.515625,51348.90003243945,16930719
2020-08-20,48215.7578125,50130.46299638989,48128.72575868682,50130.46299638989,30386029
2020-08-21,48650.91796875,49521.2385048636,48563.88591513864,48912.01412958408,21142288
2020-08-24,48824.9765625,49260.13678141712,48215.75225601604,48563.88043114974,15055896
2020-08-25,49086.0703125,49434.19847074468,48824.97419381649,49086.0703125,14021705
2020-08-26,49086.0703125,49173.10235206117,48476.84603557181,49086.0703125,17651593
2020-08-27,48389.8125,48999.03675809352,48389.8125,48999.03675809352,16196568
2020-08-28,48215.7578125,48999.04629681859,48215.7578125,48824.98218919223,14619888
2020-08-31,46997.30078125,48824.97358940972,46997.30078125,48737.94155092593,32671367
2020-09-01,47171.37890625,47693.571292666056,47084.34684184733,47084.34684184733,19363117
2020-09-02,47345.43359375,47954.657923081344,47084.33745260799,47519.49768784467,16905723
2020-09-03,49086.0703125,49347.16643118351,48302.78195644947,48389.81399601064,28384920
2020-09-04,48389.8125,48563.87657374101,47954.65231564748,48041.68435251799,22139109
2020-09-07,49173.11328125,49869.36975248894,48563.88886891593,48824.985045630536,18685880
2020-09-08,51087.80859375,51087.80859375,49782.32796528961,49956.39204908433,31517520
2020-09-09,50826.7265625,51610.0151567851,50304.53416630993,50652.66243043664,30597399
2020-09-10,51522.96875,52219.22508445946,51435.93670819257,52132.19304265203,29923293
2020-09-11,51348.9140625,51697.042293432205,50652.6576006356,51610.010235699156,16017098
2020-09-14,52567.35546875,52915.48365066225,52132.19524135969,52393.291377793874,20648281
2020-09-15,53089.55078125,53089.55078125,52654.39052894467,53002.51873078893,17877075
2020-09-16,53089.55078125,53350.64693263319,52741.422579405735,53176.582831711065,17041444
2020-09-17,51784.0703125,52915.486974789914,51610.006210609245,52828.45492384453,25108356
2020-09-18,51610.00390625,52132.196188606664,51435.93981213111,52045.16414154722,18884571
2020-09-21,51522.96875,52219.22508445946,51348.90466638514,51435.93670819257,15140387
2020-09-22,50652.6484375,51958.12906733247,50304.52026954467,51435.93681539948,20830381
2020-09-23,51000.77734375,51174.84143024744,49956.39282476536,50826.71325725256,20111398
2020-09-24,50304.515625,51000.7718966263,50130.45155709343,50217.483591046715,17564020
2020-09-25,50391.5546875,50652.65082577721,50217.4905953152,50217.4905953152,11444683
2020-09-28,50964.2421875,51489.64674613402,50701.53990818299,51051.809613939,12614080
2020-09-29,50964.2421875,51664.78159901203,50964.2421875,51051.809613939,15503563
2020-10-05,51402.0859375,51839.923126064736,50351.276684944634,50351.276684944634,20228289
2020-10-06,51664.79296875,52452.899980137714,51402.09063162076,52015.06275158898,14463826
2020-10-07,52452.890625,52452.890625,51226.946603714525,51402.08146389816,14861838
2020-10-08,52277.76171875,53153.43611939908,52102.626838620185,52978.30123926926,24589924
2020-10-12,52890.72265625,52890.72265625,52452.88554816846,52540.45296978477,16145837
2020-10-13,53328.5703125,53766.4075071839,52890.73311781609,53416.13775143678,19247631
2020-10-14,53328.5703125,53503.70519037356,52978.300556752874,53416.13775143678,16086716
2020-10-15,52540.4609375,53241.00041666666,52277.758632812496,53153.43298177083,17756232
2020-10-16,52102.6171875,52890.72400210084,51664.78006827731,52540.45430672269,16554190
2020-10-19,52540.4609375,52715.59580729166,52102.623763020834,52190.19119791666,14474985
2020-10-20,53328.5703125,53328.5703125,52628.03080100574,52803.16567887931,19326115
2020-10-21,53328.5703125,53853.97494612069,53065.86799568965,53591.27262931034,15703443
2020-10-22,52628.02734375,52978.297076487106,52365.325044197176,52803.16221011856,14294095
2020-10-23,52715.6015625,52890.73645141196,52365.331784676084,52890.73645141196,9322232
2020-10-26,52890.72265625,53503.69460756416,52628.02039140108,52890.72265625,13268226
2020-10-27,52365.32421875,52803.16137776965,52102.62192333821,52803.16137776965,17260416
2020-10-28,51664.79296875,52015.06275158898,51489.65807733051,52015.06275158898,14428882
2020-10-29,50876.6796875,51226.94942717298,50351.27507799053,50964.247122418245,22636966
2020-10-30,49563.16015625,50789.10404704064,49563.16015625,50789.10404704064,26907844
2020-11-02,50263.70703125,50351.27446510235,49037.76295731707,49388.03269272648,20489076
2020-11-03,51489.65234375,51577.21977970876,50438.8431122449,50701.54542012117,14950919
2020-11-04,51226.94921875,51664.78639155983,50613.97717681624,51577.21895699786,21718561
2020-11-05,52803.16015625,52803.16015625,51489.648709577115,51664.7835691335,20639475
2020-11-06,52628.02734375,53240.99937603994,52190.19017782862,53153.43194285566,16910230
2020-11-09,52715.6015625,53328.57367369186,52628.03411804402,53153.4387847799,15892961
2020-11-10,52715.6015625,52978.30389586794,52102.629451308145,52978.30389586794,19073552
2020-11-11,53678.83984375,53766.40728232055,52890.73289661501,53153.43521232667,25628510
2020-11-12,53416.13671875,53766.406467725414,53153.434407018445,53416.13671875,19800573
2020-11-13,55342.609375,55342.609375,53416.12613726266,53678.828396954115,31508829
2020-11-16,58057.20703125,58407.476756928736,55955.588677177606,56043.156108597286,36354334
2020-11-17,57531.80859375,58670.185323915524,57444.24115296803,58670.185323915524,30204089
2020-11-18,56743.69921875,57969.64333767361,56656.131781684024,57531.80615234375,22963790
2020-11-19,56568.55859375,56743.6934500774,55955.5865966041,56130.7214529315,16590290
2020-11-20,56656.125,57093.96213292117,55955.585587326124,55955.585587326124,15068682
2020-11-23,59108.01171875,59370.71399305556,56656.12382523148,56743.69125,27134398
2020-11-24,59283.15625,60859.37015324963,58670.18417651403,59458.291128138844,32158235
2020-11-25,58319.9140625,59808.5605175488,58232.346623967715,59458.29076341967,32447065
2020-11-26,59545.8515625,59545.8515625,57794.50298713235,57882.07041590074,19023323
2020-11-27,59720.97265625,59896.107473423755,59195.56820472874,59545.83783907625,14063434
2020-11-30,58407.484375,60071.265788980505,58407.484375,59896.13090329835,43811016
2020-12-01,59370.7265625,59808.563779037606,58757.75445934734,58757.75445934734,22327173
2020-12-02,60859.359375,61209.629069244605,59808.55029226619,59896.11771582734,29703942
2020-12-03,61034.50390625,61735.04340589132,60684.234156429346,61384.77365607066,23677989
2020-12-04,62610.73046875,63136.13519995629,61384.78609593531,61647.48846153846,28130533
2020-12-07,63836.671875,64362.07658179013,62960.99736368313,63398.834619341564,28490496
2020-12-08,62785.84765625,63836.65682204498,62698.280225767085,63223.68480866457,25000338
2020-12-09,64712.33984375,64712.33984375001,63048.55844046009,63136.1258827385,24077996
2020-12-10,63836.671875,64624.77893518519,63486.402070473254,63661.53697273663,39882928
2020-12-11,64274.48828125,64624.75797215599,64011.7860130705,64362.0557039765,18486672
2020-12-14,64624.75390625,65237.72582676999,64099.349402947155,64449.619071815716,21510415
2020-12-15,64624.75390625,64887.45615790142,64186.9168201643,64624.75390625,20863671
2020-12-16,64624.75390625,65237.72582676999,64274.48423738143,64887.45615790142,17512081
2020-12-17,64186.9296875,64537.19942658595,63573.95764409959,64274.49712227149,24293214
2020-12-18,63924.2421875,64537.214372859584,63924.24218749999,64186.94455265411,17613029
